Customer,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Month,Day Of Week
JM67025,Nevada,5230.092742,No,0,High School or Below,,M,32630,0,Married,66,26,40,0,3,Personal Auto,Personal L2,Offer1,Call Center,202.961374,Four-Door Car,1,1,6
OB69329,California,6273.911874,Yes,1,College,,F,18577,1,Divorced,86,21,76,0,6,Personal Auto,Personal L2,Offer1,Branch,412.8,Four-Door Car,1,2,2
GF19726,Oregon,5866.068903,No,0,High School or Below,,M,75952,1,Married,73,5,17,0,3,Personal Auto,Personal L2,Offer2,Branch,350.4,Two-Door Car,1,2,3
FH39427,Nevada,8802.188243,No,0,Bachelor,,M,96390,0,Married,73,17,47,0,2,Corporate Auto,Corporate L3,Offer4,Agent,316.977588,Two-Door Car,1,1,5
VM69145,California,8722.895091,No,0,College,,F,25680,0,Divorced,73,10,93,0,2,Personal Auto,Personal L3,Offer1,Agent,332.40907,Two-Door Car,1,1,0
GN76399,Nevada,8178.521899,No,2,Bachelor,,M,0,1,Single,112,17,29,0,7,Personal Auto,Personal L3,Offer1,Call Center,806.4,Four-Door Car,1,2,6
NM91640,Oregon,2442.216651,No,0,High School or Below,,M,0,1,Single,74,15,9,3,1,Personal Auto,Personal L1,Offer4,Branch,532.8,Four-Door Car,1,1,4
DS46955,California,2919.710443,No,0,Master,,F,41456,0,Married,73,11,19,0,1,Personal Auto,Personal L2,Offer4,Branch,257.380112,Four-Door Car,1,1,6
LU82585,Nevada,6366.225775,Yes,1,High School or Below,,M,44368,1,Married,80,5,72,0,3,Personal Auto,Personal L2,Offer2,Call Center,384.0,Two-Door Car,2,1,4
SQ36805,Oregon,2395.57,Yes,0,Doctor,,F,21986,1,Divorced,63,1,9,0,1,Personal Auto,Personal L3,Offer2,Branch,333.696228,Two-Door Car,1,1,3
UY57856,Oregon,2987.949471,No,1,College,,F,0,1,Single,83,14,22,0,1,Corporate Auto,Corporate L2,Offer3,Branch,708.693556,Four-Door Car,1,2,6
OG84541,Arizona,12780.276,No,0,Master,,F,33514,0,Married,105,33,2,0,2,Personal Auto,Personal L2,Offer1,Branch,265.215014,Sports Car,1,2,3
NT66759,Arizona,3906.669584,No,1,College,,F,60230,2,Married,98,13,91,0,1,Personal Auto,Personal L2,Offer2,Web,8.129056,Four-Door Car,0,1,6
PR74307,California,2594.591182,No,0,High School or Below,,M,0,1,Married,70,17,47,1,1,Corporate Auto,Corporate L2,Offer2,Agent,494.196873,Four-Door Car,1,1,6
PW15144,Washington,5267.848664,No,0,College,,M,40818,1,Married,66,6,3,0,6,Personal Auto,Personal L2,Offer4,Call Center,316.8,Four-Door Car,1,1,0
KS89479,Oregon,9095.049868,Yes,0,College,,M,37937,1,Married,116,11,42,0,5,Personal Auto,Personal L3,Offer2,Call Center,556.8,SUV,1,1,1
QA22158,Arizona,7122.273163,No,1,College,,F,64571,1,Divorced,89,34,91,0,6,Corporate Auto,Corporate L3,Offer1,Call Center,452.115601,Four-Door Car,0,2,2
MK32733,California,9117.441695,No,1,Bachelor,,M,0,0,Married,126,29,61,0,3,Corporate Auto,Corporate L3,Offer1,Branch,421.906803,SUV,1,1,1
RZ79717,Arizona,3486.699561,No,1,High School or Below,,M,0,1,Single,95,12,5,0,1,Corporate Auto,Corporate L3,Offer1,Branch,684.0,Four-Door Car,1,1,5
NS12730,Oregon,7297.687812,No,1,Bachelor,,M,24672,1,Married,93,9,44,0,9,Personal Auto,Personal L2,Offer4,Branch,669.6,Two-Door Car,1,2,2
YK32760,Oregon,2502.209885,No,0,High School or Below,,M,0,1,Divorced,74,26,95,1,1,Corporate Auto,Corporate L1,Offer1,Agent,355.2,Four-Door Car,1,2,1
SS77718,California,9955.490835,No,1,Bachelor,,M,0,1,Single,96,1,79,0,2,Personal Auto,Personal L3,Offer2,Call Center,460.8,Four-Door Car,2,1,2
QP62600,Oregon,7094.158873,No,0,Bachelor,,M,72878,2,Married,61,0,58,2,2,Corporate Auto,Corporate L3,Offer2,Agent,45.463345,Two-Door Car,1,1,1
ET47892,Oregon,12280.76661,Yes,2,College,,M,88340,1,Married,102,16,1,0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,Two-Door Car,1,1,5
PS78418,Oregon,5773.90039,No,0,Bachelor,,M,52278,0,Married,73,31,91,0,3,Personal Auto,Personal L2,Offer1,Branch,234.997994,Two-Door Car,1,2,4
SK32629,California,4904.894731,Yes,1,College,,F,12902,1,Divorced,139,3,51,0,1,Personal Auto,Personal L3,Offer1,Agent,667.2,Sports Car,1,2,0
LQ79472,Arizona,3423.822189,No,1,College,,M,99816,2,Single,86,0,0,0,1,Corporate Auto,Corporate L2,Offer3,Branch,172.913031,Two-Door Car,1,1,0
AI58500,Arizona,2689.16845,No,0,College,,F,26554,1,Married,68,18,86,1,1,Personal Auto,Personal L2,Offer3,Web,391.687368,Two-Door Car,0,2,2
ME47990,California,3109.007806,No,1,High School or Below,,M,77485,0,Married,77,0,87,0,1,Corporate Auto,Corporate L2,Offer2,Branch,355.909266,Four-Door Car,1,1,0
RW66792,California,5705.547071,No,0,High School or Below,,F,76522,1,Married,71,31,71,0,6,Personal Auto,Personal L2,Offer2,Branch,340.8,Four-Door Car,1,1,1
MN32305,Oregon,2063.387895,No,0,College,,F,0,1,Single,64,22,34,3,1,Personal Auto,Personal L3,Offer1,Agent,602.911057,Four-Door Car,0,2,4
XS98744,Oregon,5096.673223,Yes,0,Master,,F,22886,1,Divorced,65,9,81,0,3,Special Auto,Special L1,Offer1,Agent,312.0,Four-Door Car,0,1,4
SL19130,Oregon,4101.935985,No,2,High School or Below,,M,0,1,Single,115,1,34,0,1,Personal Auto,Personal L1,Offer1,Branch,552.0,Two-Door Car,1,1,2
JG66653,Oregon,2537.929538,No,0,High School or Below,,M,25506,1,Married,65,10,16,0,1,Personal Auto,Personal L3,Offer3,Branch,312.0,Two-Door Car,1,1,5
WL67313,California,10014.05568,No,1,College,,F,0,1,Single,98,19,17,1,2,Personal Auto,Personal L3,Offer1,Branch,705.6,Two-Door Car,0,2,5
HN97052,Oregon,5205.90965,No,0,College,,F,0,1,Married,72,18,91,0,9,Personal Auto,Personal L3,Offer1,Branch,345.6,Two-Door Car,1,2,3
EB12732,Oregon,2847.965582,No,0,High School or Below,,F,96357,0,Married,71,4,69,1,1,Personal Auto,Personal L3,Offer2,Branch,238.245103,Four-Door Car,1,1,0
KE41602,Arizona,7588.35586,No,1,High School or Below,,M,76516,1,Married,95,13,15,0,9,Personal Auto,Personal L1,Offer2,Branch,661.008979,Two-Door Car,1,2,2
QF17193,Arizona,2389.310128,No,0,College,,F,20484,0,Married,61,3,89,0,1,Personal Auto,Personal L3,Offer2,Agent,181.218317,Four-Door Car,1,2,4
IQ63581,California,5066.827444,No,0,Master,,F,40215,2,Divorced,64,11,22,0,3,Personal Auto,Personal L2,Offer3,Branch,98.480884,Four-Door Car,1,2,0
RQ22171,California,3961.58618,No,0,High School or Below,,F,0,2,Single,118,6,34,1,1,Corporate Auto,Corporate L2,Offer2,Agent,264.642948,SUV,1,1,6
QV89791,California,8476.80656,No,2,High School or Below,,F,55217,1,Married,107,9,9,2,9,Personal Auto,Personal L3,Offer1,Branch,696.115596,Two-Door Car,1,2,1
MD15300,California,10110.76997,No,1,College,,M,76276,2,Single,86,24,19,0,2,Corporate Auto,Corporate L3,Offer4,Web,93.309811,Two-Door Car,2,2,5
OW33876,Washington,2476.480866,No,0,College,,F,47918,0,Married,62,2,51,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,246.256648,Two-Door Car,1,2,0
SK12752,California,4462.997006,Yes,0,Bachelor,,F,0,1,Single,73,35,52,3,5,Corporate Auto,Corporate L3,Offer1,Web,350.4,Two-Door Car,1,1,6
BW65176,Arizona,3141.252909,No,1,College,,M,43499,1,Married,80,8,44,0,1,Personal Auto,Personal L2,Offer4,Call Center,529.490007,Four-Door Car,1,2,1
XV31269,Oregon,2496.140812,No,0,High School or Below,,M,0,1,Single,72,14,58,0,1,Corporate Auto,Corporate L2,Offer4,Web,518.4,Two-Door Car,1,2,6
NV94455,Arizona,6861.278936,No,0,College,,F,0,1,Single,71,11,21,3,2,Personal Auto,Personal L3,Offer4,Call Center,476.197355,Two-Door Car,1,1,0
QA32784,Oregon,4983.178714,No,1,Bachelor,,M,21497,1,Married,128,31,58,0,1,Personal Auto,Personal L3,Offer3,Call Center,614.4,Sports Car,1,2,5
UH41125,Arizona,2227.072755,Yes,0,High School or Below,,M,27972,1,Married,61,7,38,0,1,Personal Auto,Personal L3,Offer3,Web,292.8,Four-Door Car,1,1,2
VS28690,Nevada,9670.181104,No,1,Master,,F,20942,1,Divorced,84,12,59,0,2,Personal Auto,Personal L2,Offer1,Agent,403.2,Four-Door Car,1,1,3
SD63822,Oregon,5088.687654,No,0,Bachelor,,F,0,1,Single,71,31,52,0,4,Corporate Auto,Corporate L2,Offer1,Branch,511.2,Four-Door Car,0,1,2
EL77795,California,5437.908293,No,1,College,,F,23339,1,Married,138,8,31,0,1,Corporate Auto,Corporate L3,Offer2,Branch,666.307195,SUV,1,1,6
VK98184,Arizona,5033.693296,No,1,College,,F,77031,1,Married,125,17,17,0,1,Personal Auto,Personal L3,Offer2,Call Center,600.0,SUV,1,2,5
BR69566,Oregon,14019.83314,No,0,College,,M,31739,1,Divorced,71,10,29,0,2,Personal Auto,Personal L3,Offer4,Call Center,469.882367,Two-Door Car,0,2,4
AI16519,Nevada,4877.61238,No,0,High School or Below,,M,0,1,Married,66,4,30,0,5,Personal Auto,Personal L3,Offer2,Agent,420.39344,Two-Door Car,1,1,1
SN67992,Washington,3449.494119,No,1,Bachelor,,F,25236,1,Divorced,89,2,26,0,1,Personal Auto,Personal L3,Offer2,Call Center,427.2,Four-Door Car,1,2,4
BE31382,Oregon,3771.617797,No,0,College,,F,0,1,Married,103,25,16,1,1,Personal Auto,Personal L3,Offer1,Branch,685.227276,SUV,1,2,4
ZP49970,Oregon,5824.817366,No,0,Bachelor,,M,40964,1,Married,74,7,57,0,8,Special Auto,Special L2,Offer3,Agent,355.2,Two-Door Car,2,1,2
OA23108,Oregon,4379.92784,No,0,Doctor,,F,40896,0,Married,109,3,61,0,1,Personal Auto,Personal L3,Offer1,Branch,319.294289,Sports Car,1,1,4
LY90785,Oregon,5793.157728,No,0,Bachelor,,M,95733,1,Married,72,19,82,0,3,Corporate Auto,Corporate L3,Offer1,Agent,475.423848,Two-Door Car,0,2,6
ZR66788,California,2725.680297,No,0,High School or Below,,F,39161,1,Married,71,8,84,3,1,Personal Auto,Personal L3,Offer1,Branch,340.8,Four-Door Car,1,1,5
BL12371,Arizona,5790.565333,No,0,Master,,M,84551,2,Divorced,72,10,82,0,5,Personal Auto,Personal L3,Offer2,Agent,28.92584,Four-Door Car,2,2,3
IG90926,Arizona,2476.588891,No,0,College,,F,71551,1,Single,62,10,19,0,1,Personal Auto,Personal L3,Offer3,Branch,297.6,Four-Door Car,1,2,4
CT86614,Arizona,2426.95904,No,0,Bachelor,,M,0,1,Single,71,2,5,0,1,Corporate Auto,Corporate L2,Offer4,Branch,511.2,Four-Door Car,0,1,6
BL13393,Oregon,5897.986595,No,0,High School or Below,,F,77835,2,Divorced,74,2,30,1,4,Personal Auto,Personal L3,Offer3,Web,43.618784,Four-Door Car,1,2,6
TU33850,Washington,4617.391775,No,0,Bachelor,,F,16764,1,Married,61,13,79,0,7,Personal Auto,Personal L3,Offer1,Branch,292.8,Four-Door Car,1,1,1
OP67672,Washington,9079.823377,No,0,Master,,F,20290,1,Married,113,6,75,0,3,Personal Auto,Personal L2,Offer4,Agent,766.519022,SUV,1,2,0
NW73460,Arizona,7777.201669,No,0,High School or Below,,F,46182,2,Married,65,23,27,0,2,Corporate Auto,Corporate L1,Offer2,Branch,2.574682,Two-Door Car,1,1,4
LW57693,Oregon,5601.68063,No,0,College,,F,11920,1,Married,74,20,27,0,7,Personal Auto,Personal L3,Offer1,Call Center,355.2,Four-Door Car,1,2,2
JD81426,Arizona,3459.037949,No,1,High School or Below,,M,97162,2,Married,86,0,63,0,1,Personal Auto,Personal L1,Offer3,Web,32.715179,Four-Door Car,1,1,1
AM99192,Arizona,9061.951591,No,0,College,,M,42743,2,Married,117,5,86,1,6,Personal Auto,Personal L3,Offer1,Call Center,101.288057,SUV,1,2,5
LQ31287,Oregon,6866.093807,No,0,College,,F,0,2,Divorced,64,18,59,0,2,Personal Auto,Personal L3,Offer1,Agent,40.44586,Two-Door Car,1,2,5
ZU25563,California,2659.70565,Yes,1,College,,F,0,1,Divorced,87,4,4,3,1,Personal Auto,Personal L1,Offer2,Agent,420.041981,Four-Door Car,1,2,5
RU75949,Oregon,12332.51669,No,0,College,,M,85789,2,Married,105,18,54,2,2,Personal Auto,Personal L1,Offer1,Agent,122.302824,Sports Car,1,2,0
VU33725,Oregon,3677.907634,No,1,High School or Below,,M,31349,1,Married,93,10,32,0,1,Corporate Auto,Corporate L2,Offer4,Branch,446.4,Four-Door Car,1,1,0
SV43220,Oregon,9816.528302,Yes,0,College,,M,37256,2,Married,62,15,7,0,2,Personal Auto,Personal L3,Offer1,Branch,128.969729,Four-Door Car,1,1,4
WL61717,Arizona,4922.165949,No,0,Bachelor,,F,0,1,Single,69,2,76,0,3,Personal Auto,Personal L1,Offer1,Agent,331.2,Four-Door Car,1,2,1
IW17510,California,7583.962264,No,0,High School or Below,,F,0,1,Single,102,27,29,0,5,Personal Auto,Personal L3,Offer2,Call Center,848.161322,Sports Car,1,2,3
ZS35830,Oregon,2685.901421,No,0,College,,F,58166,2,Married,67,3,19,0,1,Personal Auto,Personal L2,Offer2,Call Center,91.914969,Four-Door Car,1,1,5
TY95197,Washington,4132.58858,No,0,College,,F,0,1,Single,63,4,55,1,3,Personal Auto,Personal L3,Offer1,Agent,453.6,Four-Door Car,1,1,0
PU73501,Arizona,8622.835375,Yes,0,Bachelor,,M,97361,1,Single,73,6,85,0,2,Personal Auto,Personal L1,Offer1,Agent,350.4,Four-Door Car,1,2,4
IC44995,Oregon,4277.560211,No,0,College,,F,75921,1,Married,106,32,4,0,1,Personal Auto,Personal L3,Offer3,Agent,609.680428,SUV,1,1,5
GO94903,Oregon,4770.550911,Yes,0,College,,F,12964,1,Single,65,2,37,0,4,Personal Auto,Personal L3,Offer1,Web,362.774545,Two-Door Car,1,2,1
TF35512,Oregon,7025.65076,No,1,College,,F,48117,1,Married,88,4,51,0,3,Corporate Auto,Corporate L3,Offer3,Agent,422.4,Four-Door Car,1,1,6
HY43263,California,8265.379176,No,1,Bachelor,,F,0,1,Single,77,17,41,0,2,Corporate Auto,Corporate L3,Offer2,Agent,554.4,Two-Door Car,0,2,0
QE73187,Oregon,4407.97312,No,0,High School or Below,,M,66152,1,Married,111,14,18,0,1,Corporate Auto,Corporate L2,Offer2,Call Center,532.8,SUV,1,2,1
WL13766,Arizona,2482.195895,No,0,High School or Below,,M,31093,0,Single,64,1,22,0,1,Personal Auto,Personal L3,Offer3,Branch,274.956819,Four-Door Car,1,1,0
VT44999,Arizona,3858.867206,No,0,High School or Below,,F,0,1,Married,107,15,58,1,1,Personal Auto,Personal L3,Offer3,Agent,513.6,SUV,1,1,5
XI14610,California,3645.464325,No,1,College,,F,19121,1,Married,95,1,18,0,1,Personal Auto,Personal L2,Offer2,Agent,915.188647,Four-Door Car,0,1,1
VE31268,Oregon,4362.772279,No,0,Bachelor,,M,0,1,Single,65,11,46,0,3,Personal Auto,Personal L3,Offer3,Web,468.0,Four-Door Car,1,1,1
ZD13262,Oregon,10425.98532,No,1,High School or Below,,F,68563,0,Married,131,6,44,1,3,Personal Auto,Personal L2,Offer4,Call Center,350.097052,SUV,0,1,6
OJ58066,Nevada,7025.04419,No,1,High School or Below,,M,24726,2,Divorced,92,18,75,1,5,Personal Auto,Personal L3,Offer1,Call Center,150.693773,Four-Door Car,1,2,0
RK81706,Arizona,7388.733207,No,1,College,,F,0,1,Married,97,31,24,0,3,Personal Auto,Personal L3,Offer4,Call Center,638.371157,Four-Door Car,1,2,3
NI18835,California,2927.734329,No,0,Bachelor,,M,51991,2,Married,73,4,95,0,1,Personal Auto,Personal L3,Offer2,Web,124.376921,Four-Door Car,1,2,1
RA87395,California,8356.181097,No,0,Bachelor,,M,0,2,Married,118,25,29,0,7,Personal Auto,Personal L3,Offer1,Agent,153.176419,SUV,1,1,3
QN13323,Oregon,8718.056722,No,0,High School or Below,,M,89096,2,Single,111,1,50,0,3,Personal Auto,Personal L1,Offer2,Branch,64.98293,SUV,2,1,0
VB26229,Arizona,8697.882675,No,0,Bachelor,,M,29540,1,Divorced,73,3,23,0,2,Personal Auto,Personal L3,Offer2,Branch,350.4,Four-Door Car,1,1,0
AD28535,California,3554.845264,Yes,1,Master,,F,58557,2,Married,88,4,83,0,1,Personal Auto,Personal L1,Offer1,Branch,55.510526,Four-Door Car,2,1,0
SE50560,Oregon,2818.31302,No,0,College,,M,88816,2,Married,70,33,9,0,1,Personal Auto,Personal L2,Offer3,Branch,164.282841,Two-Door Car,1,1,0
WK65741,California,2893.806196,No,0,High School or Below,,F,61809,0,Married,72,9,21,0,1,Personal Auto,Personal L2,Offer3,Agent,328.004855,Two-Door Car,1,2,4
OF49789,Oregon,5121.838914,No,1,College,,F,57161,1,Married,127,20,92,0,1,Personal Auto,Personal L1,Offer1,Agent,609.6,Sports Car,1,2,1
YX54093,Arizona,2217.664193,No,0,College,,M,0,2,Divorced,65,11,69,0,1,Personal Auto,Personal L2,Offer4,Branch,111.872115,Four-Door Car,1,2,5
TD19026,California,2861.717418,No,0,High School or Below,,F,90083,0,Married,71,23,47,0,1,Personal Auto,Personal L3,Offer4,Agent,181.689191,Two-Door Car,1,2,1
XT67997,California,5979.724161,Yes,1,High School or Below,,F,57693,1,Divorced,76,16,56,0,3,Personal Auto,Personal L3,Offer2,Agent,547.2,Four-Door Car,1,2,0
WP65749,Nevada,7377.231238,No,0,College,,M,0,1,Married,69,16,42,0,2,Personal Auto,Personal L3,Offer4,Branch,331.2,Four-Door Car,1,2,3
YT91759,California,6366.225775,Yes,1,High School or Below,,M,44368,1,Married,80,5,72,0,3,Personal Auto,Personal L2,Offer2,Call Center,384.0,Two-Door Car,2,1,4
YH20696,Oregon,8657.968597,No,0,College,,M,68727,2,Married,72,15,49,0,2,Personal Auto,Personal L1,Offer1,Branch,171.475838,Four-Door Car,1,1,0
NS14955,Oregon,11726.18921,No,1,Master,,F,40564,2,Married,97,0,36,0,2,Personal Auto,Personal L2,Offer4,Call Center,85.968142,Four-Door Car,0,2,5
UH79028,Nevada,5780.182197,Yes,0,High School or Below,,M,51066,1,Single,74,23,0,0,8,Personal Auto,Personal L2,Offer2,Call Center,787.993313,Four-Door Car,1,2,5
JM89095,Oregon,10058.74013,No,1,High School or Below,,M,0,1,Single,92,30,81,0,2,Personal Auto,Personal L2,Offer1,Call Center,640.229108,Two-Door Car,1,2,6
NK26146,Washington,7072.928971,No,0,College,,F,90551,1,Divorced,61,28,4,4,2,Corporate Auto,Corporate L3,Offer4,Call Center,374.527412,Four-Door Car,0,2,4
HE99696,Washington,4787.206586,No,0,College,,F,0,1,Single,67,16,45,0,5,Personal Auto,Personal L3,Offer1,Call Center,321.6,Four-Door Car,0,2,3
HH15953,California,3013.439451,No,1,Bachelor,,M,21353,1,Divorced,80,28,21,0,1,Personal Auto,Personal L3,Offer3,Agent,576.0,Four-Door Car,1,2,6
VZ23007,Oregon,5380.898636,Yes,0,College,,F,55350,1,Married,67,0,13,0,9,Personal Auto,Personal L2,Offer1,Agent,321.6,Four-Door Car,1,2,3
SE47384,California,5526.438887,No,1,Bachelor,,F,94230,1,Married,137,21,82,0,1,Special Auto,Special L3,Offer3,Agent,657.6,SUV,1,2,6
CS84396,Arizona,4883.117399,No,0,Bachelor,,M,53305,1,Single,63,32,73,0,4,Corporate Auto,Corporate L2,Offer1,Call Center,302.4,Two-Door Car,0,1,1
BN62219,Arizona,9602.07966,No,1,College,,F,0,1,Single,94,12,3,0,2,Personal Auto,Personal L3,Offer3,Branch,676.8,Two-Door Car,1,2,1
TP39671,Arizona,3199.75316,No,1,Bachelor,,M,0,2,Married,87,3,43,0,1,Personal Auto,Personal L3,Offer1,Agent,132.492438,Four-Door Car,1,1,3
HX33134,Arizona,2758.329817,No,0,High School or Below,,M,22158,1,Married,74,8,92,0,1,Personal Auto,Personal L1,Offer2,Call Center,355.2,Four-Door Car,0,1,1
UR49989,Oregon,2725.192659,No,0,Bachelor,,F,81605,1,Married,67,7,74,0,1,Personal Auto,Personal L3,Offer2,Agent,424.219182,Two-Door Car,1,1,3
VU48786,Washington,5550.149947,No,0,Master,,M,62219,0,Married,69,7,73,0,4,Personal Auto,Personal L3,Offer2,Branch,243.238784,Two-Door Car,0,1,1
QM46642,California,2619.172388,No,0,Bachelor,,M,15587,2,Married,71,11,48,0,1,Special Auto,Special L1,Offer2,Agent,136.033828,Two-Door Car,1,1,6
TG60853,Nevada,6265.343299,Yes,1,Doctor,,F,0,1,Married,84,18,25,1,4,Corporate Auto,Corporate L2,Offer1,Agent,481.025786,Four-Door Car,1,1,3
CV40610,California,12313.16484,No,2,College,,M,0,1,Single,116,7,57,0,2,Personal Auto,Personal L1,Offer1,Call Center,835.2,Two-Door Car,1,1,0
HI98447,Oregon,10552.42728,No,1,High School or Below,,M,28505,1,Married,88,0,93,0,2,Personal Auto,Personal L2,Offer4,Agent,422.4,Four-Door Car,2,1,0
LB98130,Oregon,7440.92353,No,0,Bachelor,,M,34137,1,Married,62,6,9,0,2,Personal Auto,Personal L3,Offer1,Agent,297.6,Two-Door Car,1,2,0
VZ16820,Washington,10302.90289,No,1,Bachelor,,M,21839,1,Single,137,2,70,0,8,Personal Auto,Personal L3,Offer2,Agent,657.6,Sports Car,1,1,1
IH78357,Oregon,5761.317533,No,0,College,,F,83392,2,Married,71,30,80,0,3,Personal Auto,Personal L3,Offer2,Web,125.961938,Four-Door Car,1,1,0
TH96263,Nevada,10280.80787,No,1,High School or Below,,F,73661,0,Married,128,34,47,0,3,Personal Auto,Personal L3,Offer2,Call Center,404.329477,SUV,1,2,1
DC31768,Arizona,4783.917752,No,1,Bachelor,,M,49793,1,Married,121,3,55,0,1,Personal Auto,Personal L3,Offer2,Agent,640.835113,SUV,0,1,5
YO81676,Oregon,2142.892273,No,0,Bachelor,,M,0,1,Single,65,3,71,0,1,Corporate Auto,Corporate L1,Offer4,Web,686.774939,Two-Door Car,1,1,6
MQ79612,California,8738.299629,No,0,Doctor,,M,91890,2,Married,107,30,28,0,7,Personal Auto,Personal L2,Offer3,Agent,156.617415,SUV,0,2,1
ZZ77357,Nevada,4468.2209,No,0,High School or Below,,M,0,1,Single,65,16,61,0,9,Corporate Auto,Corporate L2,Offer1,Agent,468.0,Two-Door Car,1,1,6
OE88763,California,11315.20373,Yes,2,Bachelor,,F,11885,1,Divorced,101,18,39,0,2,Corporate Auto,Corporate L2,Offer1,Agent,484.8,Four-Door Car,1,2,2
QC28119,Oregon,7681.551777,No,0,High School or Below,,M,90043,0,Married,63,12,21,0,2,Personal Auto,Personal L3,Offer2,Branch,203.226649,Four-Door Car,1,2,1
RI46607,California,5015.009472,Yes,1,Bachelor,,F,48567,1,Single,130,12,15,0,1,Corporate Auto,Corporate L2,Offer2,Agent,624.0,SUV,1,2,3
OJ63606,Arizona,5776.338737,No,2,High School or Below,,F,27510,1,Married,159,5,28,3,1,Corporate Auto,Corporate L3,Offer1,Call Center,871.457982,SUV,0,1,4
TQ89058,Nevada,2777.525403,No,0,Master,,F,59124,2,Married,70,18,31,2,1,Personal Auto,Personal L1,Offer4,Call Center,173.426207,Four-Door Car,0,1,2
IW78492,Arizona,4127.495254,No,0,College,,F,0,1,Single,119,20,89,3,1,Personal Auto,Personal L2,Offer1,Web,856.8,Sports Car,1,1,4
PJ74689,Nevada,14741.76092,No,1,Bachelor,,F,0,1,Married,139,2,33,1,2,Personal Auto,Personal L3,Offer3,Call Center,667.2,SUV,1,1,1
IJ71609,Washington,2064.697955,No,0,Bachelor,,F,0,1,Single,65,12,57,3,1,Personal Auto,Personal L2,Offer1,Call Center,368.828511,Four-Door Car,1,1,6
FP17993,Arizona,5504.139033,Yes,0,Bachelor,,F,0,1,Married,73,18,45,0,5,Personal Auto,Personal L2,Offer1,Call Center,350.4,Four-Door Car,1,2,1
EC28398,Oregon,5096.673223,Yes,0,Master,,F,22886,1,Divorced,65,9,81,0,3,Corporate Auto,Corporate L2,Offer1,Agent,312.0,Four-Door Car,0,1,4
ZX85480,Washington,7995.441263,No,0,High School or Below,,F,66685,2,Married,67,35,50,2,2,Personal Auto,Personal L2,Offer2,Call Center,38.763897,Two-Door Car,2,1,6
JP27787,Oregon,5674.136445,No,0,College,,F,65775,2,Divorced,72,16,98,0,4,Personal Auto,Personal L2,Offer2,Agent,171.426318,Four-Door Car,1,1,6
NH24429,Arizona,2886.232446,No,0,Doctor,,M,52972,1,Single,74,3,68,0,1,Special Auto,Special L3,Offer2,Call Center,355.2,Four-Door Car,1,2,1
QU58523,Arizona,5794.682724,No,0,Master,,M,52979,1,Divorced,72,14,53,0,4,Personal Auto,Personal L2,Offer1,Agent,345.6,Two-Door Car,0,2,1
EZ39383,Arizona,10706.66957,No,0,Bachelor,,F,55436,1,Divorced,67,7,44,0,2,Personal Auto,Personal L2,Offer3,Agent,321.6,Four-Door Car,0,1,3
IR74017,Oregon,5320.614976,No,1,College,,F,32116,2,Married,132,10,42,0,1,Personal Auto,Personal L3,Offer4,Call Center,277.351026,SUV,1,1,4
TZ37274,Arizona,4628.280887,No,0,High School or Below,,M,0,1,Single,62,32,31,0,3,Personal Auto,Personal L3,Offer3,Web,690.548602,Four-Door Car,1,2,6
TN36916,California,4029.723325,No,0,Bachelor,,F,93621,2,Married,100,16,20,0,1,Personal Auto,Personal L2,Offer3,Branch,59.860273,SUV,2,2,5
FL74984,Oregon,2744.083863,No,0,Bachelor,,M,79192,1,Divorced,70,11,74,0,1,Personal Auto,Personal L3,Offer2,Call Center,336.0,Two-Door Car,0,2,1
